cliente_id,razao_social,cnpj,porte,gestor_id,data_cadastro,ativo
1945,Tecnologia Silva e Cia,10001945000115,MEI,1,2025-11-13,1
1946,Papelaria Central Ltda,10001946000122,ME,3,2025-03-08,1
1947,Alimentos Souza EIRELI,10001947000129,ME,15,2025-04-24,1
1948,Servicos Norte EIRELI,10001948000136,ME,10,2026-02-18,1
1949,Confeccoes Litoral Ltda,10001949000143,MEI,13,2026-04-24,1
1950,Comercial Litoral e Cia,10001950000150,EPP,5,2025-02-26,1
1951,Papelaria Silva Ltda,10001951000157,MEI,15,2025-05-15,1
1952,Distribuidora Silva S.A.,10001952000164,EPP,6,2026-04-13,1
1953,Tecnologia Silva S.A.,10001953000171,ME,7,2025-07-31,1
1954,Construtora Litoral Ltda,10001954000178,MEI,3,2025-08-03,1
1955,Alimentos Litoral S.A.,10001955000185,EPP,13,2025-04-03,1
1956,Comercial Souza e Cia,10001956000192,ME,10,2026-03-14,1
1957,Distribuidora Oeste ME,10001957000199,ME,2,2025-11-11,1
1958,Industria Norte ME,10001958000106,EPP,1,2025-04-09,1
1959,Transportes Silva e Cia,10001959000113,ME,1,2025-03-20,1
1960,Alimentos Silva EIRELI,10001960000120,MEI,7,2025-03-12,1
1961,Distribuidora Litoral EIRELI,10001961000127,MEI,8,2025-09-04,1
1962,Distribuidora Oeste e Cia,10001962000134,ME,7,2025-08-28,1
1963,Tecnologia Norte S.A.,10001963000141,EPP,16,2025-05-09,1
1964,Servicos Litoral ME,10001964000148,MEDIA,6,2025-02-22,1
1965,Industria Souza S.A.,10001965000155,MEI,10,2025-08-17,1
1966,Papelaria Litoral ME,10001966000162,EPP,14,2025-11-15,1
1967,Papelaria Central S.A.,10001967000169,MEI,4,2025-06-30,1
1968,Distribuidora Central EIRELI,10001968000176,EPP,12,2026-05-06,1
1969,Papelaria Central ME,10001969000183,ME,9,2026-03-26,1
1970,Tecnologia Silva Ltda,10001970000190,MEI,12,2025-06-15,1
1971,Industria Oeste EIRELI,10001971000197,MEI,14,2025-12-03,1
1972,Alimentos Souza ME,10001972000104,MEI,12,2025-06-13,1
1973,Alimentos Souza S.A.,10001973000111,ME,1,2025-06-14,1
1974,Transportes Silva S.A.,10001974000118,MEI,8,2025-04-19,1
1975,Distribuidora Norte ME,10001975000125,ME,7,2026-04-30,1
1976,Papelaria Litoral S.A.,10001976000132,ME,3,2025-08-11,1
1977,Alimentos Souza EIRELI,10001977000139,MEI,11,2025-09-10,1
1978,Comercial Oeste S.A.,10001978000146,MEI,16,2025-08-20,1
1979,Papelaria Oeste e Cia,10001979000153,MEI,6,2025-10-23,1
1980,Confeccoes Silva e Cia,10001980000160,MEDIA,1,2026-04-12,1
1981,Confeccoes Souza S.A.,10001981000167,MEI,15,2025-10-01,1
1982,Alimentos Litoral Ltda,10001982000174,MEI,2,2025-02-18,1
1983,Confeccoes Oeste ME,10001983000181,ME,14,2025-07-24,1
1984,Transportes Oeste S.A.,10001984000188,ME,3,2025-07-21,1
1985,Construtora Central Ltda,10001985000195,EPP,10,2026-04-26,1
1986,Comercial Souza Ltda,10001986000102,EPP,4,2025-03-13,1
1987,Alimentos Litoral S.A.,10001987000109,MEI,4,2025-02-15,1
1988,Alimentos Norte Ltda,10001988000116,EPP,7,2026-03-21,1
1989,Confeccoes Silva Ltda,10001989000123,MEI,2,2025-06-05,1
1990,Confeccoes Oeste e Cia,10001990000130,ME,3,2025-07-14,1
1991,Industria Souza e Cia,10001991000137,ME,9,2025-03-06,1
1992,Industria Norte S.A.,10001992000144,ME,11,2025-12-09,1
1993,Transportes Norte EIRELI,10001993000151,ME,4,2025-12-05,1
1994,Confeccoes Oeste S.A.,10001994000158,MEI,16,2025-05-16,1
1995,Distribuidora Oeste e Cia,10001995000165,EPP,10,2025-05-05,1
1996,Distribuidora Silva S.A.,10001996000172,MEI,7,2025-01-07,1
1997,Construtora Central EIRELI,10001997000179,ME,7,2025-06-24,1
1998,Papelaria Norte e Cia,10001998000186,EPP,7,2026-01-25,1
1999,Construtora Litoral EIRELI,10001999000193,EPP,10,2025-02-24,1
2000,Servicos Oeste S.A.,10002000000100,MEDIA,5,2026-03-21,1
2001,Tecnologia Souza Ltda,10002001000107,MEI,7,2025-03-26,1
2002,Papelaria Litoral Ltda,10002002000114,MEI,10,2026-03-25,1
2003,Distribuidora Souza Ltda,10002003000121,EPP,4,2025-04-06,1
2004,Comercial Central e Cia,10002004000128,ME,9,2025-05-16,1
2005,Transportes Silva ME,10002005000135,MEI,4,2025-03-19,1
2006,Transportes Central e Cia,10002006000142,MEI,13,2025-08-14,1
2007,Alimentos Silva Ltda,10002007000149,ME,9,2026-01-10,1
2008,Servicos Oeste EIRELI,10002008000156,MEI,14,2025-11-01,1
2009,Transportes Norte S.A.,10002009000163,ME,9,2025-02-25,1
2010,Servicos Silva EIRELI,10002010000170,MEI,2,2026-04-04,1
2011,Papelaria Oeste EIRELI,10002011000177,MEI,2,2025-02-21,1
2012,Servicos Norte S.A.,10002012000184,MEI,9,2025-02-21,1
2013,Confeccoes Central EIRELI,10002013000191,MEI,8,2025-04-15,1
2014,Confeccoes Litoral e Cia,10002014000198,MEI,12,2025-01-02,1
2015,Industria Norte e Cia,10002015000105,ME,4,2025-06-06,1
2016,Industria Oeste Ltda,10002016000112,MEI,8,2025-06-20,1
2017,Industria Silva S.A.,10002017000119,MEI,15,2025-01-11,1
2018,Confeccoes Silva EIRELI,10002018000126,ME,6,2026-03-13,1
2019,Papelaria Oeste S.A.,10002019000133,ME,1,2025-09-08,1
2020,Construtora Silva Ltda,10002020000140,EPP,8,2025-10-18,1
2021,Servicos Norte e Cia,10002021000147,MEI,10,2025-03-17,1
2022,Distribuidora Oeste ME,10002022000154,ME,4,2026-01-12,1
2023,Transportes Oeste S.A.,10002023000161,MEI,12,2025-08-23,1
2024,Alimentos Oeste ME,10002024000168,EPP,1,2026-02-01,1
2025,Distribuidora Oeste e Cia,10002025000175,ME,16,2025-01-11,1
2026,Tecnologia Souza EIRELI,10002026000182,MEI,5,2025-01-16,1
2027,Papelaria Litoral S.A.,10002027000189,MEI,8,2026-01-17,1
2028,Servicos Central Ltda,10002028000196,MEDIA,3,2026-03-26,1
2029,Transportes Souza ME,10002029000103,EPP,15,2025-06-28,1
2030,Tecnologia Norte S.A.,10002030000110,EPP,11,2025-05-22,1
2031,Servicos Silva e Cia,10002031000117,ME,10,2025-06-25,1
2032,Tecnologia Central e Cia,10002032000124,MEDIA,4,2026-02-10,1
2033,Confeccoes Silva Ltda,10002033000131,ME,12,2025-12-17,1
2034,Construtora Litoral EIRELI,10002034000138,ME,5,2025-05-29,1
2035,Confeccoes Central ME,10002035000145,MEI,6,2025-05-31,1
2036,Construtora Silva EIRELI,10002036000152,MEI,1,2025-10-31,1
2037,Comercial Central ME,10002037000159,MEI,4,2025-06-30,1
2038,Comercial Oeste EIRELI,10002038000166,MEI,1,2025-05-26,1
2039,Distribuidora Litoral ME,10002039000173,MEI,5,2026-01-11,1
2040,Tecnologia Norte Ltda,10002040000180,MEI,7,2025-01-17,1
2041,Alimentos Souza S.A.,10002041000187,MEI,16,2026-05-11,1
2042,Confeccoes Oeste e Cia,10002042000194,MEI,4,2025-10-16,1
2043,Alimentos Norte EIRELI,10002043000101,ME,14,2025-04-13,1
2044,Industria Central e Cia,10002044000108,MEI,9,2025-06-06,1
2045,Confeccoes Norte S.A.,10002045000115,ME,3,2025-07-12,1
2046,Distribuidora Souza e Cia,10002046000122,MEI,14,2025-06-10,1
2047,Construtora Oeste S.A.,10002047000129,ME,12,2026-05-08,1
2048,Construtora Silva e Cia,10002048000136,MEI,14,2026-01-28,1
2049,Distribuidora Souza e Cia,10002049000143,EPP,14,2026-02-07,1
2050,Papelaria Norte ME,10002050000150,MEI,8,2025-10-06,1
2051,Comercial Central EIRELI,10002051000157,MEI,10,2025-01-04,1
2052,Transportes Central Ltda,10002052000164,MEI,15,2025-05-19,1
2053,Alimentos Norte Ltda,10002053000171,EPP,4,2025-10-17,1
2054,Alimentos Silva Ltda,10002054000178,ME,16,2025-12-12,1
2055,Servicos Norte EIRELI,10002055000185,ME,2,2026-05-11,1
2056,Industria Souza EIRELI,10002056000192,MEI,16,2025-06-09,1
2057,Construtora Norte EIRELI,10002057000199,MEI,1,2025-01-01,1
2058,Papelaria Silva e Cia,10002058000106,MEI,5,2025-04-15,1
2059,Construtora Silva e Cia,10002059000113,MEI,4,2025-01-29,1
2060,Confeccoes Central S.A.,10002060000120,MEDIA,4,2026-02-24,1
2061,Transportes Oeste e Cia,10002061000127,ME,8,2026-03-16,1
2062,Tecnologia Souza Ltda,10002062000134,MEI,4,2026-02-24,1
2063,Industria Norte e Cia,10002063000141,MEI,8,2025-09-03,1
2064,Confeccoes Litoral Ltda,10002064000148,MEDIA,10,2025-09-10,1
2065,Confeccoes Central S.A.,10002065000155,ME,12,2025-02-24,1
2066,Tecnologia Central EIRELI,10002066000162,MEI,15,2025-08-23,1
2067,Papelaria Central Ltda,10002067000169,ME,4,2025-01-18,1
2068,Comercial Oeste EIRELI,10002068000176,ME,15,2026-01-06,1
2069,Confeccoes Silva EIRELI,10002069000183,MEI,15,2026-03-15,1
2070,Alimentos Litoral e Cia,10002070000190,MEI,7,2025-02-02,1
2071,Industria Oeste e Cia,10002071000197,MEI,6,2026-01-02,1
2072,Confeccoes Litoral ME,10002072000104,EPP,5,2025-02-04,1
2073,Tecnologia Central e Cia,10002073000111,ME,16,2025-10-22,1
2074,Industria Litoral ME,10002074000118,ME,9,2025-10-25,1
2075,Papelaria Norte S.A.,10002075000125,MEI,12,2025-01-16,1
2076,Servicos Silva Ltda,10002076000132,ME,6,2025-12-14,1
2077,Alimentos Souza EIRELI,10002077000139,MEI,16,2026-03-27,1
2078,Tecnologia Central Ltda,10002078000146,MEI,6,2025-05-09,1
2079,Comercial Litoral Ltda,10002079000153,MEI,4,2025-07-11,1
2080,Industria Oeste Ltda,10002080000160,ME,1,2025-07-13,1
2081,Papelaria Norte EIRELI,10002081000167,MEI,5,2025-09-09,1
2082,Confeccoes Souza EIRELI,10002082000174,ME,15,2025-08-11,1
2083,Distribuidora Norte Ltda,10002083000181,ME,7,2025-12-09,1
2084,Servicos Silva EIRELI,10002084000188,EPP,4,2025-07-04,1
2085,Papelaria Norte Ltda,10002085000195,MEI,14,2025-12-16,1
2086,Servicos Souza e Cia,10002086000102,EPP,16,2025-09-14,1
2087,Alimentos Norte e Cia,10002087000109,EPP,12,2026-02-15,1
2088,Construtora Central S.A.,10002088000116,EPP,3,2025-10-19,1
2089,Industria Norte ME,10002089000123,MEI,3,2025-09-13,1
2090,Comercial Norte e Cia,10002090000130,MEI,8,2025-04-25,1
2091,Confeccoes Central ME,10002091000137,MEI,10,2026-03-23,1
2092,Confeccoes Silva e Cia,10002092000144,ME,6,2026-03-13,1
2093,Tecnologia Norte Ltda,10002093000151,ME,10,2026-04-02,1
2094,Papelaria Central ME,10002094000158,ME,4,2025-01-17,1
2095,Tecnologia Oeste EIRELI,10002095000165,MEI,11,2026-01-27,1
2096,Industria Souza e Cia,10002096000172,EPP,2,2025-06-18,1
2097,Servicos Central Ltda,10002097000179,EPP,2,2025-10-16,1
2098,Alimentos Silva S.A.,10002098000186,ME,2,2025-11-10,1
2099,Transportes Central EIRELI,10002099000193,MEI,3,2025-01-22,1
2100,Comercial Central e Cia,10002100000100,MEI,4,2025-06-29,1
2101,Construtora Oeste EIRELI,10002101000107,MEI,14,2025-01-29,1
2102,Servicos Norte e Cia,10002102000114,EPP,1,2025-12-16,1
2103,Transportes Central Ltda,10002103000121,MEI,1,2025-07-13,1
2104,Tecnologia Litoral S.A.,10002104000128,ME,5,2025-03-01,1
2105,Distribuidora Norte ME,10002105000135,MEI,15,2025-06-25,1
2106,Comercial Souza EIRELI,10002106000142,MEI,14,2025-01-06,1
2107,Tecnologia Litoral e Cia,10002107000149,ME,8,2026-02-15,1
2108,Servicos Silva Ltda,10002108000156,MEI,1,2025-08-13,1
2109,Confeccoes Silva ME,10002109000163,MEI,6,2025-12-02,1
2110,Confeccoes Souza e Cia,10002110000170,MEI,8,2025-12-03,1
2111,Distribuidora Silva ME,10002111000177,EPP,4,2025-04-16,1
2112,Alimentos Souza S.A.,10002112000184,ME,16,2026-04-28,1
2113,Transportes Oeste EIRELI,10002113000191,ME,12,2025-05-17,1
2114,Transportes Norte Ltda,10002114000198,MEI,11,2026-04-07,1
2115,Papelaria Central ME,10002115000105,MEI,14,2026-04-12,1
2116,Transportes Souza ME,10002116000112,ME,5,2025-04-18,1
2117,Alimentos Litoral EIRELI,10002117000119,MEI,4,2025-05-01,1
2118,Construtora Silva Ltda,10002118000126,ME,15,2025-01-18,1
2119,Confeccoes Norte S.A.,10002119000133,MEI,9,2026-05-10,1
2120,Comercial Oeste e Cia,10002120000140,MEI,3,2025-01-10,1
2121,Tecnologia Central Ltda,10002121000147,MEI,13,2025-07-14,1
2122,Tecnologia Norte Ltda,10002122000154,ME,6,2025-01-17,1
2123,Comercial Norte ME,10002123000161,EPP,12,2026-04-10,1
2124,Papelaria Souza Ltda,10002124000168,MEI,9,2026-03-01,1
2125,Tecnologia Litoral Ltda,10002125000175,EPP,14,2025-10-11,1
2126,Confeccoes Norte S.A.,10002126000182,MEI,13,2026-01-04,1
2127,Industria Central S.A.,10002127000189,ME,9,2026-04-19,1
2128,Industria Silva ME,10002128000196,ME,8,2026-05-02,1
2129,Distribuidora Souza e Cia,10002129000103,MEI,9,2025-10-20,1
2130,Comercial Norte ME,10002130000110,MEI,13,2025-12-04,1
2131,Papelaria Silva Ltda,10002131000117,MEI,9,2025-12-05,1
2132,Confeccoes Souza S.A.,10002132000124,ME,11,2025-08-14,1
2133,Construtora Silva ME,10002133000131,ME,1,2026-03-09,1
2134,Tecnologia Silva e Cia,10002134000138,EPP,7,2025-05-22,1
2135,Distribuidora Central EIRELI,10002135000145,MEI,11,2026-02-07,1
2136,Confeccoes Central EIRELI,10002136000152,MEI,9,2025-03-31,1
2137,Papelaria Litoral Ltda,10002137000159,MEI,5,2025-12-02,1
2138,Industria Litoral e Cia,10002138000166,EPP,2,2025-10-24,1
2139,Comercial Norte EIRELI,10002139000173,MEI,11,2026-01-01,1
2140,Confeccoes Silva ME,10002140000180,ME,9,2025-01-23,1
2141,Alimentos Silva Ltda,10002141000187,ME,8,2025-02-27,1
2142,Servicos Souza ME,10002142000194,ME,3,2026-03-01,1
2143,Distribuidora Litoral S.A.,10002143000101,EPP,14,2025-03-15,1
2144,Alimentos Norte ME,10002144000108,MEI,1,2025-07-28,1
2145,Construtora Oeste e Cia,10002145000115,MEI,12,2025-07-08,1
2146,Confeccoes Souza e Cia,10002146000122,MEI,2,2025-11-08,1
2147,Alimentos Norte e Cia,10002147000129,ME,7,2025-12-31,1
2148,Servicos Central e Cia,10002148000136,MEI,12,2026-01-07,1
2149,Tecnologia Litoral Ltda,10002149000143,MEDIA,5,2026-05-06,1
2150,Papelaria Norte e Cia,10002150000150,ME,8,2026-01-11,1
2151,Transportes Litoral Ltda,10002151000157,EPP,14,2025-09-28,1
2152,Papelaria Central e Cia,10002152000164,ME,2,2025-06-12,1
2153,Servicos Norte ME,10002153000171,EPP,9,2025-06-18,1
2154,Alimentos Souza S.A.,10002154000178,MEI,8,2026-05-13,1
2155,Servicos Central S.A.,10002155000185,MEI,4,2025-06-30,1
2156,Alimentos Litoral S.A.,10002156000192,ME,3,2025-08-18,1
2157,Servicos Norte EIRELI,10002157000199,EPP,14,2025-05-06,1
2158,Papelaria Litoral EIRELI,10002158000106,ME,14,2026-02-12,1
2159,Alimentos Oeste Ltda,10002159000113,MEI,10,2025-08-04,1
2160,Papelaria Central EIRELI,10002160000120,EPP,5,2026-03-25,1
2161,Comercial Souza Ltda,10002161000127,MEI,15,2026-01-27,1
2162,Distribuidora Souza Ltda,10002162000134,EPP,16,2025-01-13,1
2163,Distribuidora Souza e Cia,10002163000141,EPP,6,2026-04-16,1
2164,Tecnologia Oeste EIRELI,10002164000148,MEI,13,2025-10-13,1
2165,Confeccoes Silva ME,10002165000155,EPP,8,2026-04-05,1
2166,Papelaria Norte e Cia,10002166000162,MEI,11,2026-01-05,1
2167,Distribuidora Litoral ME,10002167000169,EPP,2,2026-04-12,1
2168,Construtora Litoral S.A.,10002168000176,MEI,14,2025-09-02,1
2169,Industria Litoral e Cia,10002169000183,EPP,5,2026-04-25,1
2170,Industria Silva e Cia,10002170000190,ME,3,2025-12-12,1
2171,Tecnologia Oeste S.A.,10002171000197,MEI,15,2026-01-05,1
2172,Distribuidora Souza ME,10002172000104,ME,9,2025-01-25,1
2173,Confeccoes Oeste S.A.,10002173000111,MEI,14,2025-04-02,1
2174,Comercial Litoral EIRELI,10002174000118,MEI,5,2025-05-23,1
2175,Distribuidora Oeste ME,10002175000125,MEI,11,2025-05-28,1
2176,Construtora Central EIRELI,10002176000132,EPP,9,2025-05-28,1
2177,Papelaria Silva EIRELI,10002177000139,ME,9,2025-03-14,1
2178,Servicos Norte e Cia,10002178000146,ME,4,2025-01-15,1
2179,Transportes Norte EIRELI,10002179000153,MEI,2,2026-03-03,1
2180,Alimentos Souza ME,10002180000160,EPP,1,2025-10-20,1
2181,Construtora Norte EIRELI,10002181000167,EPP,14,2025-06-01,1
2182,Distribuidora Central S.A.,10002182000174,ME,4,2025-02-14,1
2183,Confeccoes Litoral Ltda,10002183000181,MEDIA,5,2026-02-16,1
2184,Servicos Litoral Ltda,10002184000188,MEI,3,2025-09-17,1
2185,Confeccoes Central e Cia,10002185000195,ME,11,2025-02-07,1
2186,Comercial Central Ltda,10002186000102,EPP,11,2026-02-11,1
2187,Servicos Norte Ltda,10002187000109,EPP,11,2025-11-18,1
2188,Servicos Souza e Cia,10002188000116,MEI,1,2026-04-28,1
2189,Servicos Oeste S.A.,10002189000123,MEI,8,2026-02-21,1
2190,Construtora Oeste EIRELI,10002190000130,MEI,6,2026-03-25,1
2191,Transportes Litoral EIRELI,10002191000137,MEI,3,2025-02-04,1
2192,Transportes Norte EIRELI,10002192000144,ME,16,2025-01-20,1
2193,Confeccoes Norte S.A.,10002193000151,ME,14,2025-05-01,1
2194,Construtora Norte EIRELI,10002194000158,EPP,12,2026-03-07,1
2195,Confeccoes Litoral S.A.,10002195000165,ME,8,2025-11-19,1
2196,Papelaria Oeste e Cia,10002196000172,ME,13,2025-02-19,1
2197,Distribuidora Oeste S.A.,10002197000179,MEDIA,8,2025-06-16,1
2198,Tecnologia Silva EIRELI,10002198000186,ME,8,2025-06-13,1
2199,Alimentos Litoral S.A.,10002199000193,ME,4,2026-02-01,1
2200,Construtora Norte S.A.,10002200000100,ME,16,2025-01-15,1
2201,Confeccoes Norte EIRELI,10002201000107,EPP,10,2026-02-05,1
2202,Comercial Norte ME,10002202000114,MEI,14,2025-06-12,1
2203,Tecnologia Central S.A.,10002203000121,MEI,14,2026-04-13,1
2204,Confeccoes Central EIRELI,10002204000128,MEI,2,2026-02-24,1
2205,Confeccoes Central S.A.,10002205000135,MEI,2,2026-03-25,1
2206,Transportes Souza Ltda,10002206000142,EPP,6,2025-11-11,1
2207,Industria Norte e Cia,10002207000149,MEI,11,2026-01-05,1
2208,Tecnologia Silva ME,10002208000156,EPP,1,2026-01-28,1
2209,Comercial Norte EIRELI,10002209000163,MEI,3,2025-04-12,1
2210,Transportes Central EIRELI,10002210000170,MEI,6,2025-03-24,1
2211,Alimentos Central EIRELI,10002211000177,ME,12,2025-05-08,1
2212,Comercial Silva e Cia,10002212000184,MEI,1,2025-07-23,1
2213,Comercial Souza ME,10002213000191,MEI,16,2025-04-28,1
2214,Comercial Oeste Ltda,10002214000198,EPP,8,2025-07-13,1
2215,Industria Litoral ME,10002215000105,EPP,13,2025-02-09,1
2216,Transportes Litoral S.A.,10002216000112,MEI,3,2026-01-16,1
2217,Distribuidora Litoral e Cia,10002217000119,ME,5,2025-04-10,1
2218,Alimentos Central e Cia,10002218000126,ME,10,2025-06-04,1
2219,Construtora Souza Ltda,10002219000133,MEI,9,2025-12-02,1
2220,Tecnologia Oeste S.A.,10002220000140,MEI,16,2026-05-11,1
2221,Transportes Oeste S.A.,10002221000147,MEI,14,2025-12-26,1
2222,Tecnologia Silva S.A.,10002222000154,ME,8,2026-05-03,1
2223,Transportes Litoral Ltda,10002223000161,ME,12,2025-10-23,1
2224,Tecnologia Souza S.A.,10002224000168,MEI,1,2025-10-16,1
2225,Confeccoes Oeste EIRELI,10002225000175,EPP,4,2026-05-15,1
2226,Distribuidora Norte EIRELI,10002226000182,MEI,3,2026-04-28,1
2227,Papelaria Souza Ltda,10002227000189,MEI,16,2025-11-12,1
2228,Transportes Litoral e Cia,10002228000196,ME,16,2025-01-31,1
2229,Confeccoes Central ME,10002229000103,ME,16,2026-03-04,1
2230,Comercial Oeste e Cia,10002230000110,ME,5,2026-03-23,1
2231,Confeccoes Litoral EIRELI,10002231000117,ME,1,2026-02-11,1
2232,Transportes Central ME,10002232000124,MEDIA,16,2025-05-01,1
2233,Construtora Litoral S.A.,10002233000131,ME,11,2026-03-16,1
2234,Distribuidora Central Ltda,10002234000138,MEI,3,2026-01-23,1
2235,Industria Norte Ltda,10002235000145,MEI,1,2025-08-13,1
2236,Comercial Central S.A.,10002236000152,MEI,4,2026-02-16,1
2237,Industria Litoral e Cia,10002237000159,MEI,16,2025-01-05,1
2238,Distribuidora Central ME,10002238000166,ME,10,2026-03-27,1
2239,Transportes Oeste e Cia,10002239000173,EPP,9,2025-10-16,1
2240,Industria Oeste e Cia,10002240000180,ME,6,2026-02-16,1
2241,Transportes Norte ME,10002241000187,ME,12,2025-04-18,1
2242,Industria Souza e Cia,10002242000194,ME,11,2025-08-31,1
2243,Alimentos Central EIRELI,10002243000101,MEI,1,2025-02-04,1
2244,Confeccoes Litoral EIRELI,10002244000108,MEI,1,2025-02-18,1
2245,Alimentos Silva Ltda,10002245000115,ME,15,2025-11-01,1
2246,Distribuidora Oeste e Cia,10002246000122,EPP,6,2025-06-26,1
2247,Servicos Oeste ME,10002247000129,EPP,1,2026-03-21,1
2248,Papelaria Litoral ME,10002248000136,MEI,14,2026-01-28,1
2249,Confeccoes Norte e Cia,10002249000143,ME,13,2025-04-14,1
2250,Papelaria Souza Ltda,10002250000150,ME,3,2025-05-24,1
2251,Confeccoes Norte Ltda,10002251000157,MEI,6,2025-09-25,1
2252,Alimentos Norte e Cia,10002252000164,ME,13,2026-05-10,1
2253,Servicos Souza Ltda,10002253000171,ME,16,2025-04-21,1
2254,Papelaria Souza EIRELI,10002254000178,MEI,3,2026-03-24,1
2255,Alimentos Silva Ltda,10002255000185,MEI,1,2026-02-18,1
2256,Tecnologia Litoral S.A.,10002256000192,MEI,15,2025-09-14,1
2257,Servicos Norte S.A.,10002257000199,MEI,4,2025-07-17,1
2258,Alimentos Oeste e Cia,10002258000106,MEI,16,2025-02-10,1
2259,Industria Litoral ME,10002259000113,ME,7,2026-03-07,1
2260,Transportes Central S.A.,10002260000120,ME,14,2025-05-09,1
2261,Transportes Central ME,10002261000127,MEI,4,2026-03-20,1
2262,Construtora Litoral ME,10002262000134,ME,12,2025-04-20,1
2263,Tecnologia Oeste EIRELI,10002263000141,EPP,7,2025-01-06,1
2264,Construtora Oeste e Cia,10002264000148,MEI,7,2025-10-28,1
2265,Alimentos Silva ME,10002265000155,EPP,10,2025-09-15,1
2266,Papelaria Oeste Ltda,10002266000162,ME,1,2025-11-25,1
2267,Tecnologia Silva ME,10002267000169,MEI,16,2025-01-30,1
2268,Construtora Norte S.A.,10002268000176,ME,1,2025-08-31,1
2269,Comercial Oeste Ltda,10002269000183,ME,4,2026-01-01,1
2270,Industria Souza Ltda,10002270000190,MEI,5,2026-03-10,1
2271,Comercial Central Ltda,10002271000197,MEI,4,2026-03-16,1
2272,Servicos Litoral e Cia,10002272000104,ME,9,2025-06-20,1
2273,Industria Norte ME,10002273000111,ME,11,2026-04-27,1
2274,Tecnologia Litoral Ltda,10002274000118,MEI,13,2026-02-27,1
2275,Confeccoes Silva EIRELI,10002275000125,MEI,5,2025-05-22,1
2276,Transportes Central EIRELI,10002276000132,ME,7,2026-03-08,1
2277,Confeccoes Oeste e Cia,10002277000139,MEI,1,2025-06-24,1
2278,Papelaria Litoral Ltda,10002278000146,ME,15,2025-08-26,1
2279,Distribuidora Silva EIRELI,10002279000153,ME,3,2025-04-06,1
2280,Papelaria Litoral Ltda,10002280000160,ME,11,2026-02-08,1
2281,Servicos Litoral ME,10002281000167,ME,1,2026-03-26,1
2282,Confeccoes Litoral EIRELI,10002282000174,ME,8,2026-01-13,1
2283,Confeccoes Silva S.A.,10002283000181,ME,5,2025-04-02,1
2284,Industria Norte ME,10002284000188,MEI,9,2026-03-04,1
2285,Confeccoes Souza EIRELI,10002285000195,MEDIA,7,2025-05-13,1
2286,Confeccoes Silva S.A.,10002286000102,MEI,15,2025-07-06,1
2287,Transportes Central EIRELI,10002287000109,MEI,12,2026-03-04,1
2288,Industria Norte e Cia,10002288000116,MEI,13,2025-12-26,1
2289,Alimentos Litoral ME,10002289000123,MEI,14,2025-12-25,1
2290,Distribuidora Norte EIRELI,10002290000130,MEI,9,2025-08-28,1
2291,Comercial Silva e Cia,10002291000137,ME,9,2025-04-06,1
2292,Industria Central e Cia,10002292000144,MEI,16,2025-10-16,1
2293,Papelaria Silva ME,10002293000151,ME,13,2025-11-19,1
2294,Comercial Souza S.A.,10002294000158,ME,12,2025-06-22,1
2295,Industria Oeste ME,10002295000165,MEI,4,2025-10-07,1
2296,Comercial Central e Cia,10002296000172,ME,6,2025-10-22,1
2297,Tecnologia Central EIRELI,10002297000179,MEI,14,2025-07-11,1
2298,Construtora Litoral S.A.,10002298000186,MEI,11,2026-05-13,1
2299,Transportes Silva S.A.,10002299000193,MEI,8,2025-05-18,1
2300,Papelaria Silva EIRELI,10002300000100,ME,13,2026-04-18,1
2301,Papelaria Litoral e Cia,10002301000107,MEI,10,2026-05-13,1
2302,Industria Litoral ME,10002302000114,ME,5,2025-01-28,1
2303,Confeccoes Souza ME,10002303000121,ME,3,2025-03-26,1
2304,Comercial Litoral EIRELI,10002304000128,MEI,15,2025-03-30,1
2305,Confeccoes Silva EIRELI,10002305000135,MEI,10,2025-04-15,1
2306,Distribuidora Litoral EIRELI,10002306000142,MEI,14,2025-10-12,1
2307,Comercial Central EIRELI,10002307000149,MEI,12,2025-08-30,1
2308,Servicos Central S.A.,10002308000156,EPP,13,2025-12-28,1
2309,Distribuidora Central EIRELI,10002309000163,MEI,8,2026-04-24,1
2310,Tecnologia Oeste ME,10002310000170,EPP,5,2026-01-09,1
2311,Papelaria Central e Cia,10002311000177,MEI,14,2025-09-08,1
2312,Servicos Norte EIRELI,10002312000184,ME,1,2025-07-08,1
2313,Alimentos Norte Ltda,10002313000191,ME,12,2026-01-20,1
2314,Distribuidora Litoral EIRELI,10002314000198,MEI,13,2025-04-07,1
2315,Servicos Oeste S.A.,10002315000105,MEI,2,2025-07-16,1
2316,Tecnologia Souza ME,10002316000112,MEI,6,2025-12-12,1
2317,Comercial Oeste S.A.,10002317000119,MEI,16,2025-07-23,1
2318,Construtora Silva ME,10002318000126,ME,4,2025-02-21,1
2319,Comercial Souza ME,10002319000133,MEI,13,2025-09-17,1
2320,Construtora Silva S.A.,10002320000140,ME,13,2025-12-10,1
2321,Tecnologia Silva ME,10002321000147,MEI,13,2026-01-15,1
2322,Papelaria Central e Cia,10002322000154,MEI,4,2025-08-31,1
2323,Transportes Oeste Ltda,10002323000161,ME,11,2025-08-06,1
2324,Distribuidora Souza Ltda,10002324000168,MEI,13,2026-04-24,1
2325,Servicos Norte e Cia,10002325000175,ME,9,2025-08-21,1
2326,Comercial Central ME,10002326000182,MEI,14,2026-03-21,1
