cliente_id,razao_social,cnpj,porte,municipio,gestor_id,gestor,vertical,status,qtd_planos_concluidos,qtd_planos_inconsistentes,planos_concluidos,planos_inconsistentes,pj_distinto_oficial,elegivel_azul,respondeu,aumento_faturamento_pct
755,Transportes Oeste S.A.,10000755000185,EPP,BAURU,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,5.78
756,Comercial Central EIRELI,10000756000192,MEI,CAMPINAS,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
757,Confeccoes Souza ME,10000757000199,ME,PRESIDENTE PRUDENTE,7,Giovana Melo,Sustentabilidade,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
758,Confeccoes Souza e Cia,10000758000106,MEI,PRESIDENTE PRUDENTE,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,0.71
759,Distribuidora Norte e Cia,10000759000113,EPP,MARILIA,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
760,Servicos Norte ME,10000760000120,ME,RIBEIRAO PRETO,13,Mariana Teles,Consultoria Especializada,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
761,Tecnologia Central ME,10000761000127,MEDIA,MARILIA,13,Mariana Teles,Consultoria Especializada,Sem atendimento,0,0,,,0,0,1,19.02
762,Confeccoes Souza e Cia,10000762000134,EPP,SAO CARLOS,1,Ana Souza,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,39.25
763,Servicos Litoral ME,10000763000141,ME,MARILIA,15,Olivia Prado,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
764,Servicos Oeste S.A.,10000764000148,MEI,CAMPINAS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
765,Industria Souza e Cia,10000765000155,MEI,PRESIDENTE PRUDENTE,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,1,27.78
766,Confeccoes Norte ME,10000766000162,MEI,PRESIDENTE PRUDENTE,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
767,Comercial Oeste S.A.,10000767000169,ME,SOROCABA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,30.08
768,Industria Oeste e Cia,10000768000176,MEI,MARILIA,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
769,Construtora Norte e Cia,10000769000183,MEI,SAO CARLOS,10,Joao Pedro,Turismo e Agronegocio,Sem atendimento,0,0,,,0,0,1,18.42
770,Transportes Souza EIRELI,10000770000190,ME,BAURU,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,14.81
771,Tecnologia Norte e Cia,10000771000197,MEI,SAO JOSE DO RIO PRETO,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
772,Servicos Litoral ME,10000772000104,MEI,PRESIDENTE PRUDENTE,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,1,20.72
773,Papelaria Norte S.A.,10000773000111,GRANDE,BAURU,7,Giovana Melo,Sustentabilidade,Sem atendimento,0,0,,,0,0,0,
774,Distribuidora Litoral ME,10000774000118,MEI,PRESIDENTE PRUDENTE,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,15.15
775,Comercial Litoral ME,10000775000125,MEI,PRESIDENTE PRUDENTE,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
776,Tecnologia Oeste e Cia,10000776000132,ME,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
777,Transportes Norte S.A.,10000777000139,ME,RIBEIRAO PRETO,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
778,Alimentos Norte Ltda,10000778000146,EPP,SAO JOSE DO RIO PRETO,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,1,26.96
779,Distribuidora Souza EIRELI,10000779000153,EPP,RIBEIRAO PRETO,1,Ana Souza,Comercio e Servicos,Concluinte,1,0,Plano A - Crescimento,,1,1,0,
780,Servicos Norte S.A.,10000780000160,ME,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
781,Industria Silva S.A.,10000781000167,ME,SAO JOSE DO RIO PRETO,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
782,Distribuidora Silva EIRELI,10000782000174,ME,SOROCABA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
783,Papelaria Souza ME,10000783000181,MEI,BAURU,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
784,Tecnologia Oeste Ltda,10000784000188,MEI,CAMPINAS,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
785,Papelaria Silva e Cia,10000785000195,MEI,ARACATUBA,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
786,Alimentos Norte Ltda,10000786000102,MEI,CAMPINAS,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
787,Papelaria Silva ME,10000787000109,ME,ARACATUBA,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
788,Tecnologia Litoral Ltda,10000788000116,ME,MARILIA,13,Mariana Teles,Consultoria Especializada,Concluinte,1,0,Plano B - Projetos Especiais,,1,1,0,
789,Industria Litoral S.A.,10000789000123,ME,FRANCA,8,Hugo Ramos,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,-15.0
790,Industria Oeste ME,10000790000130,MEDIA,FRANCA,10,Joao Pedro,Turismo e Agronegocio,Sem atendimento,0,0,,,0,0,1,31.49
791,Distribuidora Silva Ltda,10000791000137,ME,MARILIA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
792,Confeccoes Souza ME,10000792000144,MEI,FRANCA,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
793,Industria Souza EIRELI,10000793000151,ME,MARILIA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,9.22
794,Distribuidora Souza e Cia,10000794000158,EPP,MARILIA,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
795,Transportes Silva ME,10000795000165,ME,SAO JOSE DO RIO PRETO,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
796,Servicos Litoral e Cia,10000796000172,ME,BAURU,4,Diego Alves,Atendimento ao Cliente,Sem atendimento,0,0,,,0,0,1,24.35
797,Industria Litoral EIRELI,10000797000179,MEI,MARILIA,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,24.23
798,Servicos Oeste S.A.,10000798000186,ME,CAMPINAS,3,Carla Dias,Turismo e Agronegocio,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,44.82
799,Papelaria Souza e Cia,10000799000193,ME,PRESIDENTE PRUDENTE,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,1,21.13
800,Tecnologia Souza Ltda,10000800000100,MEI,PRESIDENTE PRUDENTE,11,Karina Reis,Atendimento ao Cliente,Sem atendimento,0,0,,,0,0,0,
801,Tecnologia Oeste ME,10000801000107,MEI,SAO JOSE DO RIO PRETO,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,1,50.13
802,Construtora Central S.A.,10000802000114,MEI,SAO JOSE DO RIO PRETO,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
803,Transportes Silva EIRELI,10000803000121,ME,BAURU,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
804,Industria Norte EIRELI,10000804000128,MEI,BAURU,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
805,Distribuidora Silva e Cia,10000805000135,ME,SAO JOSE DO RIO PRETO,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
806,Papelaria Souza Ltda,10000806000142,ME,CAMPINAS,13,Mariana Teles,Consultoria Especializada,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
807,Industria Oeste S.A.,10000807000149,MEI,SAO CARLOS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
808,Industria Central e Cia,10000808000156,ME,ARACATUBA,10,Joao Pedro,Turismo e Agronegocio,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
809,Transportes Silva EIRELI,10000809000163,EPP,FRANCA,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
810,Transportes Souza S.A.,10000810000170,MEI,BAURU,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
811,Construtora Oeste Ltda,10000811000177,MEI,SOROCABA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
812,Distribuidora Oeste ME,10000812000184,MEI,CAMPINAS,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,1,18.61
813,Transportes Oeste S.A.,10000813000191,ME,PRESIDENTE PRUDENTE,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
814,Comercial Litoral ME,10000814000198,MEI,RIBEIRAO PRETO,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,31.68
815,Confeccoes Norte e Cia,10000815000105,ME,ARACATUBA,9,Iara Costa,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,23.35
816,Alimentos Norte Ltda,10000816000112,ME,BAURU,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
817,Transportes Central ME,10000817000119,EPP,CAMPINAS,8,Hugo Ramos,Comercio e Servicos,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,4.24
818,Construtora Norte Ltda,10000818000126,ME,SAO CARLOS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
819,Industria Souza Ltda,10000819000133,ME,ARACATUBA,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,1,30.34
820,Industria Souza EIRELI,10000820000140,MEI,CAMPINAS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,1,10.55
821,Servicos Central ME,10000821000147,ME,SOROCABA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
822,Construtora Souza e Cia,10000822000154,MEI,SOROCABA,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,-4.66
823,Comercial Souza Ltda,10000823000161,MEI,FRANCA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,-9.55
824,Industria Litoral e Cia,10000824000168,MEI,ARACATUBA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,0,
825,Comercial Souza ME,10000825000175,EPP,BAURU,5,Elisa Rocha,Empreendedorismo Cultural,Sem atendimento,0,0,,,0,0,0,
826,Papelaria Norte Ltda,10000826000182,EPP,SAO CARLOS,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
827,Distribuidora Souza S.A.,10000827000189,ME,CAMPINAS,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
828,Industria Souza S.A.,10000828000196,ME,SAO CARLOS,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
829,Papelaria Litoral e Cia,10000829000103,MEI,FRANCA,6,Fabio Nunes,Consultoria Especializada,Sem atendimento,0,0,,,0,0,1,30.73
830,Construtora Norte e Cia,10000830000110,MEI,BAURU,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
831,Industria Silva Ltda,10000831000117,MEI,SAO JOSE DO RIO PRETO,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
832,Industria Norte Ltda,10000832000124,MEI,ARACATUBA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
833,Transportes Norte Ltda,10000833000131,MEI,PRESIDENTE PRUDENTE,2,Bruno Lima,Tecnologia e Inovacao,Concluinte,1,0,Plano C - Parcerias Corporativas,,1,1,1,22.24
834,Papelaria Norte Ltda,10000834000138,EPP,SAO JOSE DO RIO PRETO,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,29.3
835,Transportes Central ME,10000835000145,EPP,MARILIA,14,Nicolas Vieira,Sustentabilidade,Sem atendimento,0,0,,,0,0,1,38.5
836,Servicos Central S.A.,10000836000152,MEI,SAO CARLOS,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
837,Tecnologia Souza ME,10000837000159,ME,BAURU,4,Diego Alves,Atendimento ao Cliente,Concluinte,1,0,Plano A - Crescimento,,1,1,1,18.7
838,Confeccoes Norte e Cia,10000838000166,MEI,SAO CARLOS,3,Carla Dias,Turismo e Agronegocio,Sem atendimento,0,0,,,0,0,0,
839,Comercial Norte e Cia,10000839000173,MEI,SAO JOSE DO RIO PRETO,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
840,Servicos Litoral ME,10000840000180,MEI,BAURU,13,Mariana Teles,Consultoria Especializada,Sem atendimento,0,0,,,0,0,0,
841,Tecnologia Litoral e Cia,10000841000187,MEI,PRESIDENTE PRUDENTE,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
842,Papelaria Oeste e Cia,10000842000194,MEI,BAURU,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,71.83
843,Servicos Central e Cia,10000843000101,ME,SAO JOSE DO RIO PRETO,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,29.16
844,Alimentos Norte e Cia,10000844000108,ME,SOROCABA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,1,42.97
845,Tecnologia Litoral EIRELI,10000845000115,EPP,SAO CARLOS,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
846,Servicos Central EIRELI,10000846000122,MEI,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
847,Alimentos Norte e Cia,10000847000129,ME,MARILIA,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
848,Industria Central Ltda,10000848000136,EPP,ARACATUBA,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,11.66
849,Construtora Norte S.A.,10000849000143,MEI,RIBEIRAO PRETO,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
850,Alimentos Silva e Cia,10000850000150,MEI,CAMPINAS,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
851,Papelaria Litoral e Cia,10000851000157,MEI,SAO CARLOS,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
852,Industria Litoral S.A.,10000852000164,MEI,SOROCABA,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
853,Servicos Silva e Cia,10000853000171,ME,RIBEIRAO PRETO,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,1,24.61
854,Papelaria Souza Ltda,10000854000178,MEI,BAURU,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
855,Industria Silva ME,10000855000185,ME,CAMPINAS,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,12.86
856,Tecnologia Norte EIRELI,10000856000192,ME,ARACATUBA,13,Mariana Teles,Consultoria Especializada,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
857,Distribuidora Norte ME,10000857000199,ME,RIBEIRAO PRETO,3,Carla Dias,Turismo e Agronegocio,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
858,Alimentos Oeste EIRELI,10000858000106,ME,RIBEIRAO PRETO,12,Lucas Barros,Empreendedorismo Cultural,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
859,Tecnologia Norte Ltda,10000859000113,MEI,SAO JOSE DO RIO PRETO,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
860,Transportes Silva e Cia,10000860000120,MEI,SAO JOSE DO RIO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
861,Transportes Oeste e Cia,10000861000127,EPP,SOROCABA,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,1,38.11
862,Construtora Central e Cia,10000862000134,ME,SOROCABA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,12.73
863,Construtora Litoral S.A.,10000863000141,EPP,ARACATUBA,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
864,Construtora Silva ME,10000864000148,MEI,SAO JOSE DO RIO PRETO,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
865,Servicos Oeste S.A.,10000865000155,MEDIA,SOROCABA,8,Hugo Ramos,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
866,Confeccoes Souza ME,10000866000162,MEI,FRANCA,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,21.82
867,Distribuidora Norte EIRELI,10000867000169,ME,CAMPINAS,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
868,Papelaria Oeste EIRELI,10000868000176,EPP,PRESIDENTE PRUDENTE,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,1,44.56
869,Construtora Litoral EIRELI,10000869000183,MEI,SAO JOSE DO RIO PRETO,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
870,Servicos Souza EIRELI,10000870000190,EPP,ARACATUBA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,23.08
871,Industria Silva Ltda,10000871000197,EPP,MARILIA,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
872,Papelaria Silva e Cia,10000872000104,MEDIA,BAURU,16,Paulo Cezar,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,1,59.38
873,Alimentos Norte ME,10000873000111,ME,CAMPINAS,16,Paulo Cezar,Tecnologia e Inovacao,Concluinte,1,0,Plano B - Projetos Especiais,,1,1,0,
874,Construtora Souza e Cia,10000874000118,MEI,ARACATUBA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,38.29
875,Comercial Norte S.A.,10000875000125,ME,ARACATUBA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
876,Transportes Oeste S.A.,10000876000132,EPP,SAO JOSE DO RIO PRETO,2,Bruno Lima,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,0,
877,Construtora Silva e Cia,10000877000139,ME,BAURU,6,Fabio Nunes,Consultoria Especializada,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
878,Comercial Litoral EIRELI,10000878000146,MEI,ARACATUBA,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,1,41.88
879,Alimentos Norte ME,10000879000153,MEI,SAO JOSE DO RIO PRETO,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,1,8.74
880,Confeccoes Central e Cia,10000880000160,MEI,BAURU,8,Hugo Ramos,Comercio e Servicos,Sem atendimento,0,0,,,0,0,1,10.76
881,Tecnologia Souza S.A.,10000881000167,ME,SOROCABA,16,Paulo Cezar,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
882,Tecnologia Oeste S.A.,10000882000174,MEI,MARILIA,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
883,Distribuidora Litoral ME,10000883000181,EPP,FRANCA,8,Hugo Ramos,Comercio e Servicos,Concluinte,1,0,Plano C - Parcerias Corporativas,,1,1,0,
884,Tecnologia Souza EIRELI,10000884000188,EPP,MARILIA,14,Nicolas Vieira,Sustentabilidade,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
885,Construtora Silva EIRELI,10000885000195,MEI,PRESIDENTE PRUDENTE,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
886,Construtora Oeste ME,10000886000102,ME,CAMPINAS,11,Karina Reis,Atendimento ao Cliente,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,23.41
887,Tecnologia Silva EIRELI,10000887000109,MEI,PRESIDENTE PRUDENTE,2,Bruno Lima,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
888,Construtora Litoral Ltda,10000888000116,MEI,BAURU,9,Iara Costa,Tecnologia e Inovacao,Concluinte,1,0,Plano B - Projetos Especiais,,1,1,0,
889,Alimentos Oeste e Cia,10000889000123,ME,SAO CARLOS,9,Iara Costa,Tecnologia e Inovacao,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,1,44.35
890,Alimentos Silva S.A.,10000890000130,MEI,PRESIDENTE PRUDENTE,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,1,30.08
891,Papelaria Norte e Cia,10000891000137,MEI,SAO CARLOS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
892,Alimentos Oeste e Cia,10000892000144,ME,MARILIA,10,Joao Pedro,Turismo e Agronegocio,Sem atendimento,0,0,,,0,0,1,50.4
893,Distribuidora Central e Cia,10000893000151,MEI,SAO JOSE DO RIO PRETO,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
894,Industria Litoral ME,10000894000158,MEI,CAMPINAS,5,Elisa Rocha,Empreendedorismo Cultural,Sem atendimento,0,0,,,0,0,0,
895,Distribuidora Silva EIRELI,10000895000165,MEI,RIBEIRAO PRETO,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
896,Confeccoes Litoral ME,10000896000172,ME,CAMPINAS,11,Karina Reis,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
897,Construtora Oeste e Cia,10000897000179,ME,CAMPINAS,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
898,Industria Souza Ltda,10000898000186,MEI,CAMPINAS,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,62.15
899,Distribuidora Souza EIRELI,10000899000193,MEI,PRESIDENTE PRUDENTE,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
900,Construtora Norte Ltda,10000900000100,MEI,BAURU,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
901,Distribuidora Oeste e Cia,10000901000107,MEI,BAURU,3,Carla Dias,Turismo e Agronegocio,Participante,0,0,,,0,0,1,12.2
902,Confeccoes Souza EIRELI,10000902000114,ME,BAURU,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,0,
903,Industria Norte EIRELI,10000903000121,MEI,SOROCABA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,40.54
904,Alimentos Central S.A.,10000904000128,MEDIA,ARACATUBA,12,Lucas Barros,Empreendedorismo Cultural,Sem atendimento,0,0,,,0,0,1,18.84
905,Transportes Central EIRELI,10000905000135,MEDIA,RIBEIRAO PRETO,9,Iara Costa,Tecnologia e Inovacao,Sem atendimento,0,0,,,0,0,0,
906,Papelaria Norte S.A.,10000906000142,ME,MARILIA,6,Fabio Nunes,Consultoria Especializada,Participante,0,0,,,0,0,1,-0.96
907,Transportes Litoral e Cia,10000907000149,MEI,PRESIDENTE PRUDENTE,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,41.84
908,Transportes Souza Ltda,10000908000156,MEI,ARACATUBA,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
909,Confeccoes Souza ME,10000909000163,MEI,FRANCA,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,0,
910,Alimentos Oeste S.A.,10000910000170,ME,MARILIA,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,1,56.37
911,Construtora Oeste Ltda,10000911000177,ME,SOROCABA,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
912,Papelaria Souza Ltda,10000912000184,ME,BAURU,10,Joao Pedro,Turismo e Agronegocio,Participante,0,0,,,0,0,0,
913,Transportes Central S.A.,10000913000191,MEI,SAO JOSE DO RIO PRETO,14,Nicolas Vieira,Sustentabilidade,Participante,0,0,,,0,0,1,20.7
914,Tecnologia Souza ME,10000914000198,MEI,BAURU,13,Mariana Teles,Consultoria Especializada,Participante,0,0,,,0,0,1,24.05
915,Transportes Norte ME,10000915000105,MEI,RIBEIRAO PRETO,8,Hugo Ramos,Comercio e Servicos,Sem atendimento,0,0,,,0,0,0,
916,Tecnologia Souza Ltda,10000916000112,MEI,FRANCA,9,Iara Costa,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
917,Construtora Norte S.A.,10000917000119,MEI,RIBEIRAO PRETO,4,Diego Alves,Atendimento ao Cliente,Participante,0,0,,,0,0,0,
918,Servicos Oeste Ltda,10000918000126,MEI,SAO JOSE DO RIO PRETO,16,Paulo Cezar,Tecnologia e Inovacao,Participante,0,0,,,0,0,0,
919,Industria Silva ME,10000919000133,MEI,SAO CARLOS,1,Ana Souza,Comercio e Servicos,Participante,0,0,,,0,0,0,
920,Comercial Souza Ltda,10000920000140,MEI,ARACATUBA,15,Olivia Prado,Comercio e Servicos,Participante,0,0,,,0,0,0,
921,Alimentos Central ME,10000921000147,ME,CAMPINAS,7,Giovana Melo,Sustentabilidade,Participante,0,0,,,0,0,0,
922,Construtora Litoral Ltda,10000922000154,MEI,BAURU,12,Lucas Barros,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
923,Comercial Oeste S.A.,10000923000161,MEI,PRESIDENTE PRUDENTE,5,Elisa Rocha,Empreendedorismo Cultural,Participante,0,0,,,0,0,0,
924,Servicos Oeste S.A.,10000924000168,EPP,ARACATUBA,6,Fabio Nunes,Consultoria Especializada,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
925,Tecnologia Central EIRELI,10000925000175,ME,SAO JOSE DO RIO PRETO,8,Hugo Ramos,Comercio e Servicos,Participante,0,0,,,0,0,0,
926,Construtora Litoral Ltda,10000926000182,ME,CAMPINAS,7,Giovana Melo,Sustentabilidade,Concluinte,1,0,Plano D - Sustentabilidade,,1,1,0,
